PORO MATRIX,PERMX MATRIX (mD),PORO CRACK,PERMX CRACK (mD),OIL RATE 0 (SM3/DAY),OIL RATE 1 (SM3/DAY),OIL RATE 2 (SM3/DAY),OIL RATE 3 (SM3/DAY),OIL RATE 4 (SM3/DAY),OIL RATE 5 (SM3/DAY),OIL RATE 6 (SM3/DAY),OIL RATE 7 (SM3/DAY),OIL RATE 8 (SM3/DAY),OIL RATE 9 (SM3/DAY),OIL RATE 10 (SM3/DAY),OIL RATE 11 (SM3/DAY),OIL RATE 12 (SM3/DAY),OIL RATE 13 (SM3/DAY),OIL RATE 14 (SM3/DAY),OIL RATE 15 (SM3/DAY),OIL RATE 16 (SM3/DAY),OIL RATE 17 (SM3/DAY),OIL RATE 18 (SM3/DAY),OIL RATE 19 (SM3/DAY),OIL RATE 20 (SM3/DAY),OIL RATE 21 (SM3/DAY),OIL RATE 22 (SM3/DAY),OIL RATE 23 (SM3/DAY),OIL RATE 24 (SM3/DAY),OIL RATE 25 (SM3/DAY),OIL RATE 26 (SM3/DAY),OIL RATE 27 (SM3/DAY),OIL RATE 28 (SM3/DAY),OIL RATE 29 (SM3/DAY),OIL RATE 30 (SM3/DAY),OIL RATE 31 (SM3/DAY),OIL RATE 32 (SM3/DAY),OIL RATE 33 (SM3/DAY),OIL RATE 34 (SM3/DAY),OIL RATE 35 (SM3/DAY),OIL RATE 36 (SM3/DAY),OIL RATE 37 (SM3/DAY),OIL RATE 38 (SM3/DAY),OIL RATE 39 (SM3/DAY),OIL RATE 40 (SM3/DAY),OIL RATE 41 (SM3/DAY),OIL RATE 42 (SM3/DAY),OIL RATE 43 (SM3/DAY),OIL RATE 44 (SM3/DAY),OIL RATE 45 (SM3/DAY),OIL RATE 46 (SM3/DAY),OIL RATE 47 (SM3/DAY),OIL RATE 48 (SM3/DAY),OIL RATE 49 (SM3/DAY),OIL RATE 50 (SM3/DAY),OIL RATE 51 (SM3/DAY),OIL RATE 52 (SM3/DAY),OIL RATE 53 (SM3/DAY),OIL RATE 54 (SM3/DAY),OIL RATE 55 (SM3/DAY),OIL RATE 56 (SM3/DAY),OIL RATE 57 (SM3/DAY),OIL RATE 58 (SM3/DAY),OIL RATE 59 (SM3/DAY),OIL RATE 60 (SM3/DAY)
0.201375,7.190375,0.048903125,1064,0,644.3342,246.9012,98.22654,42.20233,18.42763,121.8413,225.1868,292.1426,335.9889,364.6937,383.2672,394.5985,400.1706,400.6662,396.6607,389.5207,380.492,370.7238,360.9879,351.737,343.0659,335.0613,327.603,320.5424,313.8419,307.3666,301.0045,294.7833,288.6538,282.5385,276.4699,270.4552,264.4561,258.5057,252.6124,246.7726,241.0081,235.3239,229.744,224.2654,218.8707,213.5891,208.439,203.3906,198.4729,193.6815,188.9881,184.4133,179.9404,175.3041,170.8391,166.6498,161.6951,156.7224,151.6011,146.3534,140.5383,133.3463,124.8783,118.1074
0.2378125,4.6253125,0.00899375,259.625,0,119.6754,112.297,104.7959,97.55617,90.79044,84.48991,78.69014,73.32287,68.41155,63.87737,59.67567,55.77208,52.14145,48.75222,45.59425,42.65758,39.92364,37.37386,34.99407,32.7721,30.69862,28.76285,26.95517,25.26662,23.68854,22.21276,20.83231,19.54049,10.88846,17.11627,25.6555,34.90755,44.619,54.34651,63.9983,73.28791,82.04012,90.03676,97.28069,103.8637,109.9695,115.7235,121.172,126.2011,130.8725,135.2195,139.2901,143.0699,146.5658,149.7818,152.7213,155.396,157.8143,159.9818,161.9012,163.5626,165.0007,166.2137,167.217,167.9824
0.235,9.8578125,0.04094375,917.75,0,689.7766,346.4343,186.1468,101.1691,55.73396,30.95384,17.34007,82.30916,167.8151,234.2947,283.1771,318.6311,344.5024,363.0044,375.0303,380.8424,381.69,378.823,373.7197,367.5179,360.9805,354.5265,348.2734,342.2514,336.5263,331.0117,325.5011,320.0813,314.7375,309.3967,304.0005,298.5841,293.1752,287.7191,282.181,276.6291,271.0366,265.4087,259.7614,254.0957,248.4459,242.7635,237.1237,231.5191,225.9172,220.3438,214.8397,209.4102,204.0637,198.726,193.4595,188.3052,183.3125,178.282,173.0346,168.3006,163.4492,157.9167,152.3838,146.7921
0.143375,8.93075,0.012453125,432.6875,0,224.313,174.3369,136.3665,107.5741,85.21391,67.63947,53.81342,43.38039,35.02356,28.31247,22.91622,18.5738,27.66439,63.37275,96.23228,125.9008,152.7057,176.7785,197.5141,215.0856,229.7579,241.8681,251.9345,260.4034,267.3765,272.7761,276.6247,278.8333,279.4103,278.1556,275.1559,270.1727,263.2064,254.1348,242.8687,229.3585,213.699,196.367,178.0672,159.8061,142.8728,127.5831,114.3688,103.1494,93.50045,84.65503,76.65829,69.66641,63.65761,58.46289,53.94661,49.97257,46.41756,43.33946,40.55978,38.02109,35.66853,33.49989,31.5281,29.73394
0.232125,1.070625,0.035740625,1625.84375,0,660.998,249.9755,107.6771,47.43575,21.25637,48.85745,154.925,235.8213,292.9302,332.0592,355.3765,363.0574,356.4838,339.8183,318.1988,295.8156,275.5602,258.1479,243.7788,232.0635,222.455,214.4336,207.5842,201.5659,196.1866,191.2564,186.6686,182.358,178.262,174.3821,170.6757,167.1169,163.7039,160.4283,157.2833,154.2495,151.3328,148.5137,145.7759,143.1219,140.5342,138.0484,135.5461,132.9244,130.802,128.1016,125.3167,122.9773,120.5689,117.482,113.5686,108.7981,105.9127,103.688,101.2351,98.8387,96.26067,93.89414,91.67189,89.51897
0.2384375,6.6273125,0.03824375,1111.53125,0,695.9305,333.681,173.2213,91.20512,48.68262,26.24181,42.90937,135.892,214.7813,272.6154,314.4363,344.1896,364.2053,375.5901,379.2681,376.7866,370.4806,362.4365,354.2337,346.3301,339.0283,332.3026,326.0013,320.0233,314.3005,308.7442,303.2507,297.7907,292.4164,287.0933,281.774,276.4586,271.1738,265.9268,260.7329,255.5743,250.4546,245.4015,240.4306,235.5311,230.7011,225.9555,221.2759,216.7052,212.2136,207.7795,203.3915,199.1154,194.8855,190.3819,186.0639,182.037,177.0641,171.9768,166.9482,161.8541,156.1516,149.2124,140.6992,133.8804
0.1438125,7.3894375,0.029721875,121.90625,0,177.1708,148.3243,124.3951,104.6287,88.1667,74.38864,62.83046,53.13972,44.98621,38.3509,32.71754,27.92988,23.86895,20.45027,17.54105,18.33462,42.42615,68.3896,92.11404,113.8359,133.6865,151.5541,168.0982,183.6838,198.2385,211.7469,224.359,236.1197,247.096,257.2081,266.3973,274.2043,280.6317,285.7844,289.5717,292.0102,293.006,292.3759,290.3626,286.5421,280.9915,273.4979,263.9775,252.447,238.7294,223.2348,206.4363,189.3056,172.7563,157.4102,143.5011,131.3469,120.7003,110.9806,102.5268,95.16476,88.41441,81.90158,76.31029,71.4285
0.1985625,1.719,0.047834375,269.375,0,369.0631,274.9345,204.7619,154.0417,116.3488,88.15788,66.95908,50.9519,39.47765,30.69767,23.91986,18.66323,26.87163,69.07282,113.528,153.4068,187.4043,216.5163,242.0467,264.5624,284.1593,300.5347,312.8792,320.5136,323.2256,321.6862,316.9966,310.3399,302.6215,294.5021,286.3952,278.4983,270.9532,263.7573,256.8863,250.3517,244.0963,238.0969,232.3535,226.8194,221.4956,216.3659,211.4046,206.6098,201.9648,197.4489,193.0858,188.8439,184.7027,180.6809,176.7702,172.9506,169.2182,165.591,162.0464,158.5756,155.2121,151.6658,148.2748,145.4154
0.19275,3.436625,0.048621875,167,0,281.9073,229.17,185.3951,150.4924,122.3789,99.68953,81.32912,66.42207,54.79562,45.24041,37.37684,30.91373,25.6504,21.31554,17.72743,18.66415,47.32796,80.98025,112.4517,140.0313,164.5382,186.6506,206.7804,225.0275,241.4395,256.2245,269.5585,281.214,290.8911,298.4276,303.7515,307.0222,308.5358,308.5969,307.6029,305.7987,303.4335,300.6197,297.3893,293.7834,289.8699,285.6639,281.1263,276.3245,271.2655,266.0093,260.5291,254.8957,249.102,243.1913,237.1599,231.0745,224.9223,218.7012,212.4792,206.2798,200.0896,193.936,187.8208,181.803
0.1976875,2.78825,0.022521875,1568.5625,0,534.3532,257.6853,135.9976,72.82468,39.47288,21.56068,39.97504,135.3468,216.5827,274.5087,312.1918,330.1861,332.3909,326.112,317.1657,308.3197,300.1975,292.6786,285.5752,278.5572,271.6033,264.6845,257.8102,250.9926,244.2179,237.5154,230.8826,224.3466,217.9009,211.5311,205.2523,199.0785,193.0416,187.153,181.3972,175.78,170.3261,165.0282,159.8921,154.9151,150.0888,145.4085,140.8404,136.3576,132.3473,127.904,123.2584,119.4958,115.7553,111.2853,106.3565,100.5749,96.53342,93.17393,89.71466,86.32109,82.82996,79.53005,76.45478,73.57032
0.17925,3.709625,0.017740625,1863.5,0,487.5748,233.1616,121.7361,64.37646,34.42498,18.53533,94.28203,190.3671,257.4579,299.5509,319.0298,323.141,320.7286,316.4536,311.4243,305.8495,299.8039,293.3707,286.5613,279.4981,272.2866,264.9466,257.5039,249.9366,242.2761,234.5278,226.7025,218.8445,210.9278,203.0411,195.2327,187.5304,179.9681,172.609,165.4896,158.6314,152.0172,145.6829,139.6262,133.7927,128.1978,122.857,117.6471,112.9441,107.9566,102.8263,98.72755,94.65334,89.8994,84.83748,79.35223,75.35944,72.15848,68.64666,65.144,61.63997,58.25622,55.31451,52.62103,50.08968
0.1985,3.2830625,0.036471875,1674.59375,0,582.7413,198.4823,70.81038,27.79022,65.45615,194.2757,279.8976,332.757,365.1856,382.7387,387.6191,382.2162,370.0272,354.9054,339.5996,325.6864,313.7811,303.4495,294.3893,286.2921,278.8106,271.783,265.0534,258.5519,252.2211,246.0397,240.0122,234.1144,228.3507,222.7201,217.2229,211.8549,206.6404,201.5668,196.6142,191.7967,187.1251,182.6126,178.2186,173.9256,169.7296,165.676,161.6632,157.5506,153.8622,150.1217,145.6372,141.59,137.8522,133.5506,128.4792,122.0137,116.636,112.6129,108.4318,104.4573,100.3281,96.19116,92.24784,88.44717
0.18575,9.97725,0.02721875,120.6875,0,182.3459,157.8416,137.0988,119.4859,104.2884,91.14355,79.7739,69.89977,61.29559,53.98912,47.58566,41.96622,37.03044,32.68942,28.87227,25.51674,22.5738,19.98911,16.62774,34.2984,54.16837,72.9648,90.61691,107.2706,122.9078,137.2838,150.5743,163.1453,175.0572,186.2869,197.0031,207.1481,216.8561,225.9915,234.614,242.6365,250.0796,256.8414,262.804,267.9519,272.3181,275.9025,278.699,280.4099,281.027,280.8062,279.4454,276.789,272.9619,267.574,260.687,252.1572,241.8917,229.9878,216.5147,202.0109,187.2244,172.8044,159.3489,147.0909
0.213625,1.912375,0.04955,369.3125,0,470.2527,320.1544,220.0063,153.7283,107.9886,76.14989,53.85145,39.28415,28.73943,21.07704,15.4942,39.37498,86.98614,138.4331,184.1753,222.4734,254.2774,281.0415,303.6129,322.0913,335.9614,344.5962,347.8206,346.129,340.5385,332.3711,322.8586,312.8429,302.9323,293.4316,284.4868,276.1295,268.3194,261.0298,254.2063,247.7872,241.7338,235.9967,230.5388,225.3311,220.3301,215.539,210.9103,206.4506,202.1528,197.9773,193.9226,189.9979,186.1917,182.4913,178.8977,175.394,171.9629,168.6231,165.4257,162.0603,158.7334,155.9412,152.5323,148.9563
0.183625,2.5436875,0.030115625,124.34375,0,150.5449,135.5639,121.5265,108.6415,97.04737,86.70382,77.50035,69.2925,61.9906,55.48849,49.83176,44.77043,40.23819,36.1782,32.53466,29.26718,26.33595,23.70542,21.34288,19.22077,11.62786,22.76767,39.99659,58.02818,74.679,90.48296,105.526,119.661,132.9405,145.608,157.6435,168.8956,179.0471,187.8511,195.1888,201.0741,205.5755,208.946,211.4206,213.2305,214.5003,215.2694,215.5565,215.3668,214.7716,213.7415,212.3167,210.4799,208.2996,205.7657,202.8943,199.7209,196.27,192.5639,188.631,184.4821,180.1204,175.5769,170.9008,166.094
0.166,2.936125,0.03644375,1478.375,0,495.9156,160.935,54.62675,20.55116,67.68035,202.611,288.6873,341.363,372.8692,389.1762,392.7935,386.0022,372.3328,355.5888,338.7179,323.1994,309.4993,297.5323,286.9368,277.4161,268.6293,260.3957,252.5568,245.0234,237.7208,230.6266,223.7451,217.0313,210.4934,204.1425,197.9842,191.9887,186.1776,180.5683,175.1469,169.908,164.8702,160.0056,155.3053,150.791,146.42,142.2368,138.1066,133.8788,130.1717,126.3392,121.9759,118.0935,114.5467,110.3067,105.2563,99.03912,94.61115,91.10311,87.47457,83.8672,80.2631,76.64452,73.17266,70.02694
0.1516875,5.8083125,0.010315625,928.71875,0,285.897,205.8498,149.6883,110.2426,81.54833,60.51614,45.01987,33.57777,25.11126,18.83261,38.42589,88.41869,130.8891,167.0084,195.4863,216.4593,232.5531,245.7084,256.2214,264.3897,270.4862,274.5512,276.8788,277.4394,276.4297,273.8672,269.8289,264.4207,257.727,249.7595,240.5012,229.8666,217.8363,204.878,191.1887,177.2628,163.552,150.4594,138.1845,126.822,116.3767,106.8251,98.06306,89.97697,82.5621,75.83542,69.71478,64.19576,59.20744,54.68608,50.58084,46.86842,43.4768,40.39757,37.58017,34.996,32.63128,30.45855,28.45231,26.62242
0.23,3.5674375,0.0491,1085.9375,0,705.4436,295.0079,133.0782,61.34187,28.72613,51.63514,158.1109,239.8457,296.0363,335.09,362.0565,380.1116,390.7067,394.4166,391.8447,384.2198,373.1831,360.5958,347.918,335.9299,325.0154,315.2535,306.5331,298.6804,291.5312,284.926,278.7446,272.8765,267.2659,261.8703,256.636,251.5652,246.6557,241.8741,237.2138,232.694,228.3099,224.0625,219.9506,215.94,212.0627,208.3248,204.714,201.2008,197.7524,194.3673,191.1193,187.8216,184.3773,181.4709,178.1065,174.3512,170.5301,166.7936,162.5457,157.2046,150.0942,144.3249,139.6127,134.9694
0.1765,0.9284375,0.04319375,1867.15625,0,472.3321,110.3753,30.70128,85.72763,232.9769,311.1887,353.4146,376.7848,388.2003,389.7061,381.9843,366.4252,345.6663,322.5445,299.6232,278.3578,259.5074,243.2361,229.4061,217.6813,207.7258,199.1797,191.7622,185.2105,179.3341,174.0024,169.0887,164.5171,160.2442,156.2216,152.4149,148.8095,145.3882,142.1233,138.99,135.9989,133.1253,130.3712,127.7038,125.1059,122.6047,120.1523,117.6087,115.4859,112.9961,110.3155,107.9615,105.6656,102.7587,99.16505,94.78555,91.8997,89.65353,87.27509,84.93063,82.4879,79.92859,77.62055,75.49051,73.50134
0.23675,1.707625,0.03689375,1143.21875,0,660.7526,315.7484,164.5019,87.10358,46.78155,25.36382,38.27242,124.2365,200.8539,259.7394,304.4311,336.8238,356.7615,363.9154,359.6318,347.366,331.1183,314.4081,298.8801,285.3154,273.7271,263.8591,255.3304,247.8647,241.1699,235.0461,229.3528,223.9885,218.8982,214.0211,209.332,204.8269,200.4949,196.308,192.2652,188.3657,184.595,180.9541,177.4189,174.0026,170.6849,167.443,164.2755,161.2263,158.2052,155.0297,152.2202,149.4618,145.9133,142.7346,139.9764,136.653,132.4864,126.6304,122.0457,118.8582,115.7837,112.8619,109.816,106.5513
0.1814375,3.19775,0.02609375,988.4375,0,485.535,263.8117,152.6539,89.3401,52.78719,31.45984,18.86448,71.22865,154.1055,219.5315,268.1249,303.8361,326.3646,335.7733,335.1972,329.3251,321.5599,313.4625,305.6763,298.2431,290.9503,283.7214,276.536,269.3221,262.1163,254.8881,247.6778,240.488,233.3225,226.211,219.1595,212.1924,205.3308,198.5826,191.9592,185.5203,179.2696,173.1586,167.222,161.5145,155.9872,150.6524,145.5049,140.5373,135.7661,131.0696,126.4574,122.4553,117.8068,113.1052,109.1951,105.403,100.8712,95.65829,89.50645,85.41512,82.29108,78.86911,75.45246,72.08675
0.2301875,4.869875,0.0401,1795.25,0,671.7989,226.703,80.2458,31.33431,68.0714,196.5036,280.6475,331.9044,363.5118,381.7039,389.476,388.5648,381.2487,370.2091,358.0054,346.3328,335.7873,326.6029,318.5171,311.3302,304.7706,298.6077,292.7107,287.0245,281.4774,276.02,270.654,265.4006,260.2136,255.0974,250.0848,245.1846,240.3662,235.6603,231.0647,226.5697,222.1869,217.9141,213.7685,209.7064,205.7045,201.7694,197.9068,194.1487,190.2219,186.397,182.8829,178.5183,174.091,169.7852,165.2373,160.0071,153.7442,146.3643,140.6992,135.5771,130.4149,125.3361,120.1269,114.9262
0.199375,5.916375,0.0395375,62.1875,0,136.957,124.1346,113.3301,103.3942,94.40824,86.22695,78.78046,71.99295,65.83202,60.22419,55.21657,50.6431,46.46164,42.63766,39.13908,35.93705,33.00508,30.3193,27.85772,25.59993,23.52916,21.62967,19.89459,11.90837,20.93839,33.66113,47.31876,60.38016,72.82674,84.75715,96.02616,106.6337,116.7479,126.3413,135.3808,143.8493,151.7704,159.172,166.0936,172.5204,178.502,184.0791,189.2638,194.0805,198.5913,202.7865,206.6335,210.1458,213.274,216.0101,218.3586,220.3409,221.981,223.2182,224.0921,224.6186,224.8058,224.6281,224.0154,222.9753
0.2194375,7.440625,0.03599375,566.75,0,523.0593,335.6797,222.0779,147.9121,98.98246,66.5004,45.06325,30.64775,20.90061,20.42278,80.76944,140.9127,190.2812,230.0448,262.7142,289.6518,311.582,328.5495,340.3376,347.2392,349.8162,349.4927,347.4074,344.325,340.5883,336.445,332.0841,327.44,322.5764,317.562,312.3335,306.9374,301.4007,295.7297,289.9334,283.9931,277.9341,271.7722,265.4921,259.1281,252.6668,246.129,239.5246,232.8797,226.2019,219.427,212.6574,205.889,199.1444,192.4447,185.7608,179.1563,172.7192,166.3988,160.185,154.1544,148.3784,142.8279,137.1937,131.6821
0.2316875,3.2489375,0.00786875,2000,0,377.7798,275.7975,204.5247,154.1394,116.8658,88.95348,69.05719,53.68513,41.78698,32.58403,25.44868,19.56894,36.7166,85.7747,126.6999,156.9704,177.7215,196.3518,212.7835,226.3852,237.3907,246.1476,252.8842,257.9124,261.4284,263.6027,264.3732,263.9893,262.6222,260.2346,257.2773,253.5453,249.0715,244.2677,238.8748,233.0221,226.7521,220.279,213.6075,206.7513,199.8238,192.8605,185.8964,179.0177,172.2925,165.6965,159.1587,152.8143,146.7504,140.89,135.1227,129.5598,124.0169,119.0887,114.3447,109.3546,104.4713,99.70466,94.85709,90.50555
0.21575,6.2519375,0.028175,245,0,269.9486,225.7282,187.7405,156.4784,130.6308,109.1755,91.35964,76.55427,64.67078,54.68167,46.25917,39.16287,33.17947,28.14436,23.93,20.36457,17.35172,17.14517,42.16914,70.51655,96.12914,119.5056,141.1509,161.1897,179.6397,196.632,212.0779,225.7392,237.482,247.3793,255.5145,262.1174,267.5208,271.9624,275.7219,278.8172,281.2747,283.1292,284.3976,285.0006,285.0281,284.4102,283.1826,281.2816,278.8222,275.7763,272.1262,267.8527,262.9752,257.5641,251.5319,244.9865,237.9147,230.3802,222.3655,213.889,205.1892,196.2361,187.1065,178.0184
0.171625,9.8464375,0.045696875,1285.8125,0,532.694,161.08,51.14413,18.19939,155.2142,266.1944,328.1481,363.7666,384.4797,396.1153,401.6818,402.4029,398.8705,392.2621,383.7783,374.3814,364.8943,355.7731,347.1338,338.9571,331.2252,323.7167,316.3941,309.2115,302.0449,294.89,287.7167,280.4721,273.1922,265.8833,258.5107,251.1135,243.7141,236.3147,228.9094,221.5211,214.1727,206.8999,199.7279,192.6194,185.6286,178.7718,172.0695,165.5532,159.2229,153.0985,147.2406,141.529,135.7945,130.6119,125.5412,119.858,114.5133,109.2476,103.7488,97.85896,90.70039,83.49303,77.9499,72.95429
0.2163125,4.7731875,0.0062375,1701.40625,0,312.4148,244.6448,192.1192,152.3727,121.4535,97.12107,78.73257,63.93645,51.99939,42.34855,34.52891,28.18413,23.03156,18.84381,28.21186,65.65662,99.57115,127.5552,149.6249,169.5388,187.4481,202.9983,216.309,227.7206,237.2949,245.2065,251.487,256.4374,260.1405,262.6992,264.1771,264.6848,264.2949,262.984,260.8227,257.8873,254.187,249.7871,244.6488,238.7791,232.2217,224.9625,217.0233,208.4831,199.6189,190.5064,181.1864,171.9112,162.77,153.9705,145.449,137.4501,129.81,122.4863,115.534,109.0314,102.9226,97.12682,91.59656,86.45438
0.1729375,4.4091875,0.00741875,212.09375,0,89.48943,83.02338,77.02601,71.51378,66.40212,61.74171,57.42658,53.46697,49.8796,46.55932,43.48137,40.60982,37.94815,35.47551,33.17192,31.02565,29.02639,27.16214,25.42356,23.80208,22.28927,20.87747,19.5593,11.22142,17.29484,24.55498,32.00136,39.35745,46.52293,53.33861,59.75499,65.71063,71.26102,76.44154,81.25397,85.72174,89.87932,93.69846,97.23988,100.5714,103.7288,106.6925,109.4263,111.9554,114.2853,116.4365,118.4242,120.224,121.821,123.2256,124.4569,125.5359,126.4594,127.2056,127.7877,128.187,128.4301,128.5014,128.4042,128.1146
0.20775,4.6366875,0.01608125,158.46875,0,127.5679,117.9485,108.5978,99.7269,91.50105,83.99009,77.06464,70.76614,65.01981,59.76972,55.04599,50.71767,46.75434,43.11749,39.77754,36.70869,33.88691,31.2901,28.89923,26.6968,24.66716,22.7963,21.07177,19.48076,11.30681,19.48137,31.15126,43.11336,55.01789,66.8047,78.32308,89.36705,99.81623,109.6517,118.8638,127.37,135.0988,142.0279,148.2354,153.6826,158.5831,163.0458,167.0995,170.8038,174.1803,177.1374,179.6946,181.8765,183.7217,185.2012,186.331,187.1357,187.6458,187.8175,187.6555,187.1678,186.3547,185.2352,183.8107,182.0178
0.20575,5.2509375,0.028146875,140.1875,0,179.8102,160.2038,142.0265,125.8242,111.3949,98.68202,87.49356,77.60517,68.87083,61.35822,54.69661,48.78328,43.52888,38.85675,34.69798,30.99675,27.69885,24.75996,22.14141,19.82272,13.2199,27.00366,45.42111,63.44479,80.30788,96.41884,111.7642,126.1988,139.6771,152.2889,164.2606,175.6519,186.426,196.4783,205.6876,213.9482,221.2722,227.7052,233.3402,238.2825,242.6048,246.4525,249.7675,252.5812,254.8405,256.5368,257.6805,258.2478,258.219,257.5055,256.1298,254.1342,251.4239,247.9677,243.8159,238.8447,233.1346,226.5894,219.2829,211.167
0.153625,1.025125,0.013803125,159.6875,0,82.67946,77.75344,72.62711,67.51278,62.60313,57.98171,53.68659,49.71385,46.04585,42.66227,39.53615,36.65487,34.04222,31.62665,29.39235,27.32436,25.40839,23.63264,21.98591,20.45847,19.0396,9.93408,14.92548,23.98628,33.35469,42.22615,50.6897,58.66172,66.07034,72.72485,78.28564,82.44643,85.27409,87.24556,88.87482,90.48717,92.14075,93.78551,95.35368,96.7868,98.04922,99.13593,100.065,100.8088,101.3907,101.8268,102.1123,102.2738,102.2956,102.1797,101.9328,101.5775,101.0954,100.5344,99.88735,99.15315,98.31603,97.40008,96.40704,95.34055
0.199,1.411875,0.00775625,59.75,0,28.12898,27.45656,26.98581,26.53853,26.07248,25.6087,25.14539,24.68591,24.21399,23.74879,23.29424,22.84827,22.40831,21.97829,21.55511,21.13471,20.72564,20.32693,19.93776,9.806755,9.793961,9.974084,10.32963,10.83817,11.47096,12.13368,12.68608,13.18062,13.67328,14.17531,14.68463,15.19927,15.71595,16.23072,16.74139,17.24673,17.74568,18.23726,18.72017,19.19375,19.65675,20.11218,20.56055,21.00178,21.4364,21.86524,22.28833,22.70515,23.11618,23.52192,23.92242,24.31779,24.70775,25.09214,25.47105,25.84419,26.21065,26.57148,26.92616,27.27397
0.1955625,9.556375,0.02148125,207.21875,0,218.2692,185.2473,157.2038,133.8502,114.1975,97.59538,83.49251,71.5308,61.67905,53.2328,45.97794,39.74055,34.36489,29.73749,25.75187,22.31888,19.36402,17.92514,39.45386,62.65961,84.20054,104.3913,123.2853,140.7888,157.0833,172.0344,185.7218,198.5177,210.4402,221.4607,231.486,240.467,248.4216,255.287,261.2478,266.4035,270.8574,274.5704,277.4879,279.5803,280.8928,281.3222,280.8667,279.3363,276.7995,273.2794,268.4619,262.5125,255.2665,246.6637,236.8935,225.7566,213.621,200.6113,187.326,174.1629,161.5104,149.8155,138.8301,129.1795
0.222125,4.551375,0.032140625,107.28125,0,160.9518,146.4798,133.1239,120.6722,109.3273,99.02872,89.71085,81.31077,73.73526,66.89597,60.84205,55.34719,50.36998,45.85655,41.7612,38.04324,34.6663,31.59781,28.80771,26.27084,23.96322,21.86306,19.95091,11.68768,21.05175,35.18281,50.33513,64.61228,78.29488,91.49585,104.1727,116.1698,127.4949,138.2595,148.6056,158.5594,168.1386,177.2782,185.9241,194.0012,201.409,208.1239,214.1081,219.4127,224.1537,228.3674,231.9678,234.9915,237.4789,239.3882,240.7709,241.6383,242.0228,241.9668,241.4283,240.4606,238.9965,237.0589,234.7167,232.0033
0.1835625,3.357,0.02395625,1590.5,0,525.021,231.2552,112.7023,55.8699,28.03344,47.1171,158.717,242.3898,299.1183,334.7373,350.8246,351.1923,342.8973,331.9019,321.2222,311.6201,302.9388,294.9403,287.1876,279.6224,272.1556,264.756,257.4199,250.1124,242.8955,235.7195,228.5894,221.5297,214.5494,207.6808,200.9148,194.2452,187.7178,181.3672,175.1879,169.1811,163.3837,157.7428,152.3229,147.0992,142.0779,137.2293,132.4096,127.8978,123.6505,118.6713,114.369,110.5026,106.1173,101.1817,95.46499,90.27161,86.82228,83.20129,79.63054,76.00762,72.37505,69.05688,65.97112,63.02649
0.2015,4.096375,0.048396875,1533.21875,0,599.4547,174.1282,53.38578,18.44627,153.4335,263.5729,325.1227,360.9023,381.9253,393.7948,398.9525,398.2536,392.4262,382.709,370.5605,357.6434,344.9353,333.1958,322.5977,313.08,304.4602,296.5565,289.2353,282.3669,275.8297,269.5492,263.4872,257.6185,251.8989,246.3348,240.92,235.6394,230.4996,225.5104,220.6569,215.9412,211.3666,206.9451,202.6657,198.5106,194.4762,190.5457,186.7072,183.0214,179.4378,175.6483,172.0468,168.6595,164.515,160.4786,156.5397,152.1969,147.1631,140.8968,134.0094,128.8124,124.027,119.3012,114.6233,109.8136
0.1721875,4.2613125,0.0170375,777.59375,0,349.3963,241.7293,169.5998,120.8724,86.5445,62.18723,44.79528,32.40192,23.5298,17.11783,40.38201,98.02982,145.8251,185.9003,218.8801,243.042,258.4178,267.8749,274.3817,279.2976,282.7083,284.5753,285.0212,284.106,281.9562,278.7282,274.5938,269.7077,264.0771,257.7852,250.9328,243.5257,235.6079,227.2173,218.4306,209.3621,200.1236,190.7737,181.4753,172.3645,163.4736,154.8517,146.6231,138.7283,131.1903,124.109,117.4017,111.0073,104.9377,99.24138,93.84779,88.71062,83.75018,79.39642,75.22057,70.42519,66.53426,63.22044,59.83807,55.9779
0.1748125,2.048875,0.00685625,199.90625,0,65.94341,63.42479,60.62439,57.63764,54.7143,51.87387,49.15074,46.58492,44.15983,41.89567,39.74207,37.71452,35.80352,33.9992,32.2941,30.67989,29.15165,27.7043,26.33017,25.02643,23.7937,22.62685,21.52085,20.47224,19.47781,9.940075,12.42505,16.5351,20.60579,24.75794,28.99437,33.20452,37.32601,41.3005,45.08713,48.56263,51.73817,54.60977,57.24298,59.73033,62.11654,64.41068,66.61956,68.72949,70.72195,72.63716,74.42938,76.09993,77.65854,79.11349,80.47663,81.75459,82.94473,84.05894,85.09418,86.04871,86.9119,87.68494,88.37837,89.00088
0.2140625,7.076625,0.007165625,1217.5625,0,300.5071,239.3802,191.1135,153.7717,124.2733,100.6722,82.5675,67.83828,55.81924,45.97511,37.91847,31.31392,25.88879,21.42457,17.74867,24.86289,58.0587,89.12955,117.0844,140.9292,161.1145,178.9874,194.9725,209.1937,221.6836,232.441,241.4656,249.1303,255.5525,260.8306,264.8672,267.9561,270.1569,271.421,271.8148,271.2271,269.7202,267.344,264.1816,260.1704,255.4292,249.9197,243.658,236.5988,228.7355,220.0205,210.441,200.0197,189.0562,177.6763,166.2502,155.1656,144.5776,134.7589,125.5916,117.0373,109.0619,101.501,94.56756,88.16296
